ax, ay, az, gx, gy, gz, temp
-9.94312, 0.43814, -3.75171, 0.21663, -1.60450, -0.06155, 25.77731
-9.10994, 0.22745, -1.78368, 0.15988, -1.49845, -0.05196, 25.68146
-9.55526, 0.08859, -1.78129, 0.09846, -1.35443, -0.05396, 26.06485
-9.72525, 0.02394, -1.87466, 0.08034, -0.87200, -0.12324, 25.77731
-10.48182, 0.24421, -1.28808, -0.00147, -0.40915, -0.11658, 25.92108
-9.95988, 0.11732, -0.96247, -0.08727, 0.37225, 0.04756, 25.68146
-9.65103, 0.21308, -1.36470, -0.23289, 1.54242, 0.04903, 25.72939
-9.86890, 0.31603, -2.10211, -0.23822, 1.75998, -0.03451, 25.77731
-9.66300, 0.07661, -2.52109, -0.13590, 1.96609, 0.02998, 26.11277
-9.85453, 0.07422, -3.34949, -0.31149, 2.57016, -0.02571, 25.58562
-8.41801, 0.49081, -3.23935, -0.30497, 2.62732, 0.03198, 25.87315
-7.52258, 0.05507, -5.26485, -0.19505, 2.71565, 0.07754, 25.87315
-6.83784, 0.73981, -5.26964, -0.19052, 2.76881, -0.00733, 25.92108
-6.48589, 0.75417, -5.98311, -0.26140, 3.36409, -0.06675, 25.58562
-5.97114, 0.72784, -6.78277, -0.08154, 3.10962, -0.08940, 25.87315
-4.13718, 0.79966, -7.02459, 0.13856, 2.61093, 0.04130, 25.77731
-4.29041, 0.18435, -8.19296, 0.15042, 2.75376, 0.03158, 25.72939
-2.84192, 0.51475, -8.32703, 0.35786, 2.26187, 0.21957, 25.77731
-2.41575, -0.61770, -9.37091, 0.21863, 2.26520, 0.04916, 25.68146
-1.68552, 0.08619, -9.32542, 0.13736, 2.45185, -0.05369, 25.92108
-0.52433, -0.50278, -9.32781, 0.08260, 1.88855, 0.03011, 25.77731
-0.28491, -0.05028, -10.21845, 0.07035, 2.19605, 0.01519, 25.72939
1.72622, 0.10056, -9.05008, 0.13630, 1.92772, 0.12963, 25.77731
2.05423, -0.03831, -9.39006, 0.18479, 2.04443, 0.12351, 25.53770
1.96803, -0.30406, -9.64624, 0.10832, 2.08041, 0.11458, 25.87315
2.78685, -0.26815, -9.17458, 0.17773, 1.82034, 0.09859, 26.06485
3.63919, -0.39265, -8.85136, 0.12231, 1.91813, 0.20424, 25.96900
3.87861, -0.45490, -9.04290, 0.08873, 1.92199, 0.13496, 25.92108
5.45639, -0.29928, -7.90087, 0.12737, 1.81474, 0.16347, 25.77731
4.69024, -0.80685, -8.88249, 0.13789, 2.36859, -0.05223, 25.58562
5.27203, -1.35512, -8.46829, -0.12657, 2.52846, -0.03624, 25.72939
6.45237, -0.01437, -5.95438, -0.03584, 2.11265, 0.15481, 25.72939
6.81390, -0.24421, -6.35182, 0.07781, 1.95450, 0.18652, 25.68146
7.35738, -0.34716, -5.67905, 0.11245, 1.89242, 0.20198, 25.77731
7.93438, -0.45250, -5.01825, 0.18319, 1.60650, 0.25767, 25.72939
8.31506, -0.92656, -4.90811, 0.17560, 1.41758, 0.23355, 25.77731
8.30309, -0.89064, -4.52025, 0.14829, 1.22000, 0.13123, 25.87315
8.76996, -1.32639, -4.38139, 0.04636, 0.98778, 0.15095, 25.77731
8.88009, -0.71108, -4.16352, 0.02838, 1.30340, 0.22942, 25.96900
9.01656, -1.21865, -4.12521, 0.01426, 1.06825, 0.22489, 25.87315
9.43076, -0.82839, -3.23696, -0.03291, 1.00936, 0.26939, 25.92108
10.16339, -1.22104, -2.44209, 0.12271, 0.31509, 0.36199, 25.77731
10.55604, -1.28569, -1.97043, 0.07554, 0.30057, 0.15521, 25.96900
9.95509, -1.69509, -2.74136, 0.00147, -0.67362, 0.05023, 25.87315
9.46189, -1.24498, -2.62405, -0.04916, -1.18443, -0.11938, 25.87315
8.58321, -1.44131, -3.28963, -0.12843, -1.73560, -0.06368, 25.87315
8.27676, -1.45089, -4.41012, -0.19811, -2.36166, 0.27645, 25.58562
7.71172, -1.26653, -5.27682, -0.12364, -2.21683, 0.05076, 25.68146
8.09719, -1.66397, -5.48033, -0.21637, -3.00610, 0.10006, 25.96900
7.31668, -1.48201, -6.81150, -0.33574, -3.02089, 0.04943, 25.77731
6.47871, -1.53229, -7.61596, -0.34907, -2.97479, -0.23915, 25.72939
2.75094, -0.46926, -8.41801, -0.39770, -2.42561, -0.47044, 25.77731
4.92248, -0.43574, -6.57208, -0.36505, -2.60880, -0.16880, 25.72939
1.90100, -0.49321, -9.09318, -0.31682, -2.60014, -0.34760, 25.87315
2.54264, 0.20830, -8.35098, -0.28098, -1.79875, -0.22396, 26.11277
2.44209, -0.14605, -8.00142, -0.03038, -2.97479, -0.02185, 25.72939
0.71108, -0.70868, -10.12508, -0.19358, -2.07534, -0.05329, 25.77731
0.72544, -0.09816, -9.47864, -0.09872, -2.54951, 0.02172, 25.72939
-1.63045, -0.55067, -10.64941, -0.16574, -2.28825, -0.11684, 25.87315
-1.23062, -0.16520, -9.26317, -0.23422, -2.10545, 0.09713, 25.87315
-2.62644, -0.38547, -9.35415, -0.23382, -2.32915, 0.03211, 25.58562
-2.88262, 0.15323, -8.31027, -0.23715, -2.27213, 0.11804, 25.92108
-4.40054, -0.18914, -8.70532, -0.23475, -2.49009, 0.16068, 25.87315
